Temperatura,pH,Aw,Bw,T2,pH2,Aw2,Bw2,TxpH,TxAw,pHxAw,TxBw,pHxBw,Crec,Pest,Temperatura,pH,Aw
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,6.5,0.956,0.20976176963403,169,42.25,0.913936,0.044,84.5,12.428,6.214,2.7269030052424,1.3634515026212,1,0.99998,13,6.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,5.5,0.956,0.20976176963403,169,30.25,0.913936,0.044,71.5,12.428,5.258,2.7269030052424,1.15368973298717,1,0.9998,13,5.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,1,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,4.5,0.956,0.20976176963403,169,20.25,0.913936,0.044,58.5,12.428,4.302,2.7269030052424,0.943927963353137,0,0.80975,13,4.5,0.956
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,7,0.949,0.225831795812724,169,49,0.900601,0.051,91,12.337,6.643,2.93581334556542,1.58082257068907,1,0.9998,13,7,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,6,0.949,0.225831795812724,169,36,0.900601,0.051,78,12.337,5.694,2.93581334556542,1.35499077487635,1,0.9997,13,6,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,5,0.949,0.225831795812724,169,25,0.900601,0.051,65,12.337,4.745,2.93581334556542,1.12915897906362,1,0.95948,13,5,0.949
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
13,7.5,0.941,0.242899156029822,169,56.25,0.885481,0.059,97.5,12.233,7.0575,3.15768902838769,1.82174367022367,1,0.99297,13,7.5,0.941
